"check_type","repo_path","status","original_path","copied_status","notes"
"manifest_listed_file_exists","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0114.000.jpg","PASS","E:\桌面\办公\符\论文\药学大模型推进\data 2\result\output\咪唑斯汀\side\231014-01-pH6.8T-咪唑斯汀缓释片10mg-皿治林-24h-Side-750X-0\231014-01-pH6.8T-咪唑斯汀缓释片10mg-皿治林-24h-Side-750X-0_0114.000.jpg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep01/mechanism_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep01\mechanism_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep01/optimization_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep01\optimization_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep01/optimization_report.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep01\optimization_report.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep02/mechanism_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep02\mechanism_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep02/optimization_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep02\optimization_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep02/optimization_report.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep02\optimization_report.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep02/transcript.json","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep02\transcript.json","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep03/mechanism_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep03\mechanism_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep03/optimization_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep03\optimization_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep03/optimization_report.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep03\optimization_report.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/gliclazide/rep03/transcript.json","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\格列齐特\three_formulation_optimization__20260422_165246__rep03\transcript.json","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep01/mechanism_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep01\mechanism_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep01/optimization_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep01\optimization_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep01/optimization_report.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep01\optimization_report.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep01/transcript.json","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep01\transcript.json","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep02/mechanism_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep02\mechanism_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep02/optimization_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep02\optimization_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep02/optimization_report.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep02\optimization_report.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep02/transcript.json","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep02\transcript.json","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep03/mechanism_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep03\mechanism_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep03/optimization_answer.md","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep03\optimization_answer.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep03/optimization_report.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep03\optimization_report.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/chatflow/methylene_blue/rep03/transcript.json","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Chatflow\亚甲蓝\three_formulation_optimization__20260423_002540__rep03\transcript.json","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/gemini/formulation_optimization/gliclazide_matrix_tablet_disintegration_analysis_and_optimization_report.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Gemini\Gliclazide_Matrix_Tablet_Disintegration_Analysis_and_Optimization_Report.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/gemini/formulation_optimization/gliclazide_matrix_tablet_disintegration_and_formulation_optimization.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Gemini\Gliclazide_Matrix_Tablet_Disintegration_and_Formulation_Optimization.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/gemini/formulation_optimization/gliclazide_matrix_tablet_disintegration_and_formulation_optimization_analysis.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Gemini\Gliclazide_Matrix_Tablet_Disintegration_and_Formulation_Optimization_Analysis.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/gemini/formulation_optimization/integrated_formulation_optimization_methylene_blue_sustained-release_tablets_.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Gemini\Integrated Formulation Optimization  Methylene Blue Sustained-Release Tablets  .docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/gemini/formulation_optimization/methylene_blue_sustained_release_tablet_optimization_analysis_md.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Gemini\Methylene_Blue_Sustained_Release_Tablet_Optimization_Analysis.md⁠.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/example_markdown_outputs/gemini/formulation_optimization/optimization_of_methylene_blue_sustained-release_tablets.docx","PASS","E:\桌面\办公\符\论文\药学大模型推进\处方优化\Gemini\Optimization_of_Methylene_Blue_Sustained-Release_Tablets.docx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","example_data/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_10.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\process\ngram_norepeat.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_11.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\run_dpsk_ocr_image.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_12.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\run_dpsk_ocr_pdf.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_31.md","PASS","D:\new python\3d模型预测\数据整理与训练\json_to_markdown.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_32.md","PASS","D:\new python\3d模型预测\数据整理与训练\pdf_to_markdown.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_4.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\config.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_5.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\deepencoder\__init__.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_6.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\deepencoder\build_linear.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_7.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\deepencoder\clip_sdpa.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_8.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\deepencoder\sam_vary_sdpa.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/markdown_conversion_workflow_9.md","PASS","D:\data\markdown\DeepSeek-OCR-vllm\process\__init__.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/openalex_query_and_filters.md","PASS","D:\new python\3d模型预测\大模型训练\openalex_to_local.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/openalex_query_and_filters_2.md","PASS","D:\new python\3d模型预测\大模型训练\sample_openalex_to_atlas_2015-2016.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/openalex_query_and_filters_3.md","PASS","D:\new python\3d模型预测\大模型训练\sample_openalex_to_atlas_years.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/openalex_query_and_filters_4.md","PASS","D:\new python\3d模型预测\大模型训练\sample_openalex_to_local.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/openalex_query_and_filters_5.md","PASS","D:\new python\3d模型预测\大模型训练\stage_2_openalex_to_atlas.py","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","knowledge_base/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","LICENSE","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","manifest_integrity_check.csv","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","missing_expected_files.csv","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/blank_formulation_projected_area.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig4_projected_area_timecourse_all9.pdf","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/blank_formulation_projected_area_10.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig4_projected_area_timecourse_all9_smoothed.pdf","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/blank_formulation_projected_area_11.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig4_projected_area_timecourse_all9_smoothed.png","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/blank_formulation_projected_area_12.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig4_projected_area_timecourse_all9_smoothed.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","processed_data/blank_formulation_projected_area_13.csv","PASS","D:\Claude code\nature_comm_figures\outputs\figures\fig4_projected_area_timecourse_all9_smoothed_v2.pdf","copied","Manifest-listed copied/generated file exists."
